ListingID,Title,UserID,baseurl,Price,AboutListing,HostName,MemberDate,Lat,Long,BookInstantly,Cancellation,OverallCounter,PageCounter,PageNumber,A_AC,A_Breakfast,A_CableTV,A_CarbonMonoxDetector,A_Doorman,A_Dryer,A_TV,A_Elevator,A_Essentials,A_Events,A_FamilyFriendly,A_FireExt,A_Fireplace,A_FirstAidKit,A_Gym,A_Heat,A_HotTub,A_Intercom,A_Internet,A_Kitchen,A_Parking,A_Pets,A_Pool,A_SafetyCard,A_Shampoo,A_SmokeDetector,A_Smoking,A_Washer,A_Wheelchair,P_Cleaning,P_Deposit,P_ExtraPeople,P_Monthly,P_Weekly,R_CI,R_acc,R_clean,R_comm,R_loc,R_val,RespRate,RespTime,S_Accomodates,S_Bathrooms,S_BedType,S_Bedrooms,S_CheckIn,S_Checkout,S_NumBeds,S_PropType,ShortDesc
2395326,Classic South End Brownstone-1 BR,12230539,https://www.airbnb.com/s/Boston--MA?page=11,222,,,,42.34643269471023,-71.07091582400858,No,,110,10,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8116523,Brownstone in heart of Back Bay,42431392,https://www.airbnb.com/s/Boston--MA?page=11,150,,,,42.355527797905374,-71.07834143471044,No,,121,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8733896,"Best Location, Luxury Condo",3169119,https://www.airbnb.com/s/Boston--MA?page=11,99,,,,42.35144811572914,-71.05866958788957,No,,132,12,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9885963,Charming attic room in Boston,4365676,https://www.airbnb.com/s/Boston--MA?page=11,35,,,,42.361276339935394,-71.12395963235808,No,,143,13,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7339378,Professor's Home Near BC Campus,13564940,https://www.airbnb.com/s/Boston--MA?page=11,115,,,,42.328570367752825,-71.1504044982901,No,,154,14,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7785971,HARVARD/MIT Queen Bed 2nd Floor.,9270106,https://www.airbnb.com/s/Boston--MA?page=11,90,,,,42.36911501241568,-71.09812608188815,No,,165,15,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
636939,"Elegant Tudor home, close to Boston",2553535,https://www.airbnb.com/s/Boston--MA?page=11,159,,,,42.32347891706146,-71.20228109083189,No,,176,16,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13827,Harvard/MIT Outstanding Location!,53093,https://www.airbnb.com/s/Boston--MA?page=11,110,,,,42.36784091668584,-71.10334443769254,No,,187,17,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3129309,Charming freedom trail apartment,3637081,https://www.airbnb.com/s/Boston--MA?page=11,125,,,,42.36570948284029,-71.05560297770906,No,,198,18,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8720718,"Private studio, awesome location!!",45771009,https://www.airbnb.com/s/Boston--MA?page=12,85,,,,42.31569391094086,-71.10620874832169,No,,12,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4932029,Garden-level studio apartment,25407755,https://www.airbnb.com/s/Boston--MA?page=12,115,,,,42.397052938746064,-71.13305195475417,No,,24,2,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8441187,Downtown luxury apt (living room),27450054,https://www.airbnb.com/s/Boston--MA?page=12,104,,,,42.35632400174403,-71.06129398079226,No,,36,3,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3338698,2 Bed apt,16853657,https://www.airbnb.com/s/Boston--MA?page=12,100,,,,42.38275141573041,-71.10302029713282,No,,48,4,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9359530,Cozy & Clean Airport/Boston/T close,48569851,https://www.airbnb.com/s/Boston--MA?page=12,100,,,,42.371763603245,-70.99450922690441,No,,60,5,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9300963,Comfort and Location in Cambridge!,21103602,https://www.airbnb.com/s/Boston--MA?page=12,100,,,,42.39466741186575,-71.12770242921309,No,,72,6,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8310653,Spacious and modern room by the T,18604433,https://www.airbnb.com/s/Boston--MA?page=12,85,,,,42.353344419809424,-71.12693351553787,No,,84,7,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6349286,Apartment close to MIT 3,130306,https://www.airbnb.com/s/Boston--MA?page=12,60,,,,42.36412422096664,-71.09263305153075,No,,96,8,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711476,"Serene 1BR oasis near Harvard, MIT",3402394,https://www.airbnb.com/s/Boston--MA?page=12,100,,,,42.37484995186579,-71.10562723531321,No,,108,9,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7281884,"Charming urban studio, free parking",25742899,https://www.airbnb.com/s/Boston--MA?page=12,89,,,,42.31289019947795,-71.08315548197108,No,,120,10,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5882862,"Private, quiet & modern w/ parking",9431097,https://www.airbnb.com/s/Boston--MA?page=12,135,,,,42.3859615523683,-71.10714960295098,No,,132,11,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4967219,"sunny and warm bedroom, 1min to T.",23953876,https://www.airbnb.com/s/Boston--MA?page=12,69,,,,42.31118059708352,-71.05202548560978,No,,144,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2295530,  Sunlit&Beautiful n Boston's J.P. ,11725202,https://www.airbnb.com/s/Boston--MA?page=12,119,,,,42.3177858597241,-71.10513643573292,No,,156,13,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7369764,Cambridge Cottage - Library Room,34875728,https://www.airbnb.com/s/Boston--MA?page=12,78,,,,42.375139440476595,-71.09812508550037,No,,168,14,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8717204,Spacious Apartment near the subway,25424192,https://www.airbnb.com/s/Boston--MA?page=12,123,,,,42.29473076368444,-71.06111949307655,No,,180,15,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2581031,Spacious room in Huron Village,5567339,https://www.airbnb.com/s/Boston--MA?page=12,105,,,,42.38669626247347,-71.13357052886697,No,,192,16,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810461,Suite B&B in the Heart of Cambridge,1963743,https://www.airbnb.com/s/Boston--MA?page=12,98,,,,42.37047383738407,-71.09780966474813,No,,204,17,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7124590,Delightful Studio in Best Location,825370,https://www.airbnb.com/s/Boston--MA?page=12,99,,,,42.35307100921054,-71.07467699024156,No,,216,18,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1497879,Studio near airport and downtown!,2776892,https://www.airbnb.com/s/Boston--MA?page=13,89,,,,42.36688488307615,-71.03615062952922,No,,13,1,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5525609,"Cozy,nice,clean and warm",15154687,https://www.airbnb.com/s/Boston--MA?page=13,75,,,,42.384578673621284,-71.08319211480824,No,,26,2,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4724360,Prime location/ Boston /Harvard/MIT,24400805,https://www.airbnb.com/s/Boston--MA?page=13,70,,,,42.38741294760553,-71.1201137880003,No,,39,3,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9857572,Cozy Apartment near Boston U,28029203,https://www.airbnb.com/s/Boston--MA?page=13,50,,,,42.35453992779488,-71.12577037002697,No,,52,4,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
708802,Boston / Charlestown Apartment,3648427,https://www.airbnb.com/s/Boston--MA?page=13,150,,,,42.377549642397646,-71.06280466738484,No,,65,5,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5796891,Modern Treetop w/ private bath,279001,https://www.airbnb.com/s/Boston--MA?page=13,95,,,,42.37938633070252,-71.1529165143973,No,,78,6,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482861,Executive Studio near Logan Airport,2390335,https://www.airbnb.com/s/Boston--MA?page=13,109,,,,42.416891538915834,-71.00666962493317,No,,91,7,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4532631,clean and smoke free,15154687,https://www.airbnb.com/s/Boston--MA?page=13,75,,,,42.38327095772191,-71.08397612879527,No,,104,8,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
